Date,Close
2020-07-16,200.54118944446986
2020-07-17,197.8262229753474
2020-07-20,198.69549069241202
2020-07-21,199.71525628090887
2020-07-22,201.7789020244635
2020-07-23,199.8050006027073
2020-07-24,197.66408737653876
2020-07-27,199.2079705077726
2020-07-28,200.30193985423895
2020-07-29,201.3029255549307
2020-07-30,202.49582197392465
2020-07-31,201.63577253076767
2020-08-03,202.60027992508967
2020-08-04,203.68642487168705
2020-08-05,202.7577220356343
2020-08-06,206.98927105792382
2020-08-07,208.4369368997474
2020-08-10,206.5543299053421
2020-08-11,208.36743712260974
2020-08-12,206.9180737821551
2020-08-13,208.99224298964
2020-08-14,211.80943414765483
2020-08-17,210.6680695109514
2020-08-18,213.09482176944005
2020-08-19,214.42038362331303
2020-08-20,216.56450394330201
2020-08-21,220.8580899086099
2020-08-24,220.86731367660417
2020-08-25,219.8598413478892
2020-08-26,218.58081248863814
2020-08-27,217.44919191870727
2020-08-28,217.79498849987908
2020-08-31,218.97729244951236
2020-09-01,220.0306740481724
2020-09-02,222.18504054624447
2020-09-03,222.71104433000028
2020-09-04,226.1181124843149
2020-09-07,226.08879881783898
2020-09-08,232.02913715101823
2020-09-09,233.78047184654824
2020-09-10,232.56615673371567
2020-09-11,230.92437173759345
2020-09-14,232.38931656807983
2020-09-15,232.4423909974281
2020-09-16,234.3703919856123
2020-09-17,235.8168672347594
2020-09-18,236.17120940944562
2020-09-21,234.97762197330883
2020-09-22,232.4479275239371
2020-09-23,232.05489761980306
2020-09-24,234.26769520845
2020-09-25,235.1958826967104
2020-09-28,233.20440513928645
2020-09-29,234.0507669909888
2020-09-30,235.32140175044648
2020-10-01,234.05368687804423
2020-10-02,234.86113708993526
2020-10-05,235.47755452682725
2020-10-06,233.69161393116602
2020-10-07,234.90718865186258
2020-10-08,236.52875770459906
2020-10-09,239.1948601909496
2020-10-12,241.80246429501943
2020-10-13,239.54712555910524
2020-10-14,238.171475479275
2020-10-15,239.7015460136923
2020-10-16,241.22911791551672
2020-10-19,242.75921328812882
2020-10-20,250.96467626943826
2020-10-21,252.6064572908246
2020-10-22,255.3775885711858
2020-10-23,257.7855920981722
2020-10-26,259.5883746007838
2020-10-27,259.45783611150307
2020-10-28,261.4757745524896
2020-10-29,260.4301241234145
2020-10-30,260.4564869099345
2020-11-02,259.98575981427626
2020-11-03,260.6495080930489
2020-11-04,265.77882522639595
2020-11-05,262.54429484121243
2020-11-06,264.4168152219615
2020-11-09,261.69138347958216
2020-11-10,261.2475197480033
2020-11-11,263.925420941938
2020-11-12,264.5539809801289
2020-11-13,262.89849142427033
2020-11-16,261.9678840057504
2020-11-17,263.82707950361976
2020-11-18,262.86634624018546
2020-11-19,263.7992634193494
2020-11-20,264.3904070991571
2020-11-23,263.5872064039454
2020-11-24,268.3750945825961
2020-11-25,270.1429326272321
2020-11-26,266.59264745391687
2020-11-27,267.46555608345574
2020-11-30,266.64198315391894
2020-12-01,268.84684982351143
2020-12-02,267.76180834664603
2020-12-03,268.03233546371223
2020-12-04,269.54231002167313
2020-12-07,271.7738204100134
2020-12-08,269.8732275959018
2020-12-09,269.70422512421993
2020-12-10,269.25433450189803
2020-12-11,268.4476760367506
2020-12-14,272.4785845173128
2020-12-15,273.7885479392347
2020-12-16,271.76678003056463
2020-12-17,274.1025039246741
2020-12-18,278.84681631869944
2020-12-21,281.4117468398017
2020-12-22,278.8730069078937
2020-12-23,278.40453876216117
2020-12-24,281.4383610605344
2020-12-25,280.52302212929686
2020-12-28,281.9106609855893
2020-12-29,283.95992909244796
2020-12-30,282.6060681492918
2020-12-31,282.9870174371682
2021-01-01,277.0044827570301
2021-01-04,275.4557074743615
2021-01-05,275.4505711715752
2021-01-06,273.4550048076455
2021-01-07,277.21982741550875
2021-01-08,274.85954465958747
2021-01-11,274.4794556861935
2021-01-12,275.2409368407657
2021-01-13,278.6234834188979
2021-01-14,276.251759116539
2021-01-15,279.0780866208489
2021-01-18,279.59855274288816
2021-01-19,278.13553544079224
2021-01-20,279.5597423893188
2021-01-21,280.4578617804657
2021-01-22,279.7574280261481
2021-01-25,280.3970321961282
2021-01-26,280.1264050024046
2021-01-27,280.85343969290716
2021-01-28,282.67770104194926
2021-01-29,286.3497346742399
2021-02-01,284.37410367658623
2021-02-02,289.14017042589876
2021-02-03,285.73599482685376
2021-02-04,285.93242463678257
2021-02-05,287.60905904975175
2021-02-08,288.67104278522186
2021-02-09,287.9256437455806
2021-02-10,288.0093992448661
2021-02-11,287.52339737554837
2021-02-12,286.84466786166
2021-02-15,289.043872055702
2021-02-16,290.2579030276321
2021-02-17,289.37208383711084
2021-02-18,291.6712835879773
2021-02-19,292.7858826297305
2021-02-22,294.91160686740847
2021-02-23,296.6708645512557
2021-02-24,295.51287452941153
2021-02-25,294.89251244901766
2021-02-26,296.88709965926415
2021-03-01,298.60784019013107
2021-03-02,299.06603700220273
2021-03-03,299.80069176882034
2021-03-04,302.85602156039715
2021-03-05,302.1728787827255
2021-03-08,303.76707354506556
2021-03-09,303.86268824019777
2021-03-10,303.92732583374334
2021-03-11,306.62487953771773
2021-03-12,308.7757122356938
2021-03-15,310.9027315076951
2021-03-16,314.0136891220037
2021-03-17,314.55569680526924
2021-03-18,316.4196027478592
2021-03-19,316.2990692346723
2021-03-22,317.4474019396492
2021-03-23,317.68711583091385
2021-03-24,318.3811077608992
2021-03-25,320.0714218117731
2021-03-26,318.9349804453061
2021-03-29,323.61975499667705
2021-03-30,322.10772023367764
2021-03-31,320.17934300810214
2021-04-01,322.9955647551023
2021-04-02,325.07889014302816
2021-04-05,326.8271297771325
2021-04-06,328.58382079566104
2021-04-07,329.0593272499672
2021-04-08,327.76481850699554
2021-04-09,328.416427623383
2021-04-12,327.5621042003588
2021-04-13,330.0123436671943
2021-04-14,330.21822890419
2021-04-15,329.067234510605
2021-04-16,328.924462827299
2021-04-19,330.25032573585025
2021-04-20,329.62287663024233
2021-04-21,328.47843583910947
2021-04-22,329.46581026209327
2021-04-23,330.45574340431074
2021-04-26,329.94185705356847
2021-04-27,329.4997804423318
2021-04-28,330.463880317047
2021-04-29,328.06771163405244
2021-04-30,325.7527840852993
2021-05-03,324.81589564279443
2021-05-04,324.88900133937074
2021-05-05,326.01081647056674
2021-05-06,329.4615289044658
2021-05-07,331.6768481508699
2021-05-10,331.85697109094303
2021-05-11,332.31893867513764
2021-05-12,330.813879945862
2021-05-13,331.2768536738772
2021-05-14,331.19953639603693
2021-05-17,332.34497351671314
2021-05-18,331.1905116296085
2021-05-19,332.72920465809085
2021-05-20,336.29468248409603
2021-05-21,336.5771621871823
2021-05-24,337.8805856313802
2021-05-25,339.7608736148024
2021-05-26,339.4584326710307
2021-05-27,340.4066176346515
2021-05-28,340.93180243621515
2021-05-31,341.6271546333128
2021-06-01,340.58113506560187
2021-06-02,341.13015541411977
2021-06-03,342.6261519966107
2021-06-04,346.02843921220074
2021-06-07,348.4469808643712
2021-06-08,353.2533457793943
2021-06-09,352.21865065361817
2021-06-10,354.4632919270596
2021-06-11,355.3299759385362
2021-06-14,360.2095818049716
2021-06-15,359.0929852342613
2021-06-16,357.9135415498997
2021-06-17,357.21475625901166
2021-06-18,353.4669648103921
2021-06-21,352.91545476703055
2021-06-22,351.89718944392314
2021-06-23,352.6979770168756
2021-06-24,353.8814889684299
2021-06-25,358.13383064686167
2021-06-28,360.5346783232338
2021-06-29,359.880871011909
2021-06-30,358.58404166921224
2021-07-01,360.06788001222526
2021-07-02,357.927413598184
2021-07-05,362.09033112989266
2021-07-06,364.94921137133525
2021-07-07,364.5108600671258
2021-07-08,361.5845910089441
2021-07-09,364.79233575727494
2021-07-12,365.06325606676967
2021-07-13,368.0388886907166
2021-07-14,365.35003337312787
2021-07-15,364.6512833272203
2021-07-16,365.16177072665664
2021-07-19,365.75573191418613
2021-07-20,365.35560097122766
2021-07-21,367.10130083592264
2021-07-22,365.46605997715744
2021-07-23,365.6813010071148
2021-07-26,366.4218922705386
2021-07-27,367.9507699386561
2021-07-28,369.8739996948339
2021-07-29,368.1247155111582
2021-07-30,365.55648716968693
2021-08-02,368.6118408134839
2021-08-03,369.77646883744313
2021-08-04,368.77949576433
2021-08-05,372.3817997153751
2021-08-06,373.1131489839608
2021-08-09,375.9717433520884
2021-08-10,376.60678031490863
2021-08-11,381.22827616467265
2021-08-12,385.23895784955903
2021-08-13,385.24102955260093
2021-08-16,387.6841714545096
2021-08-17,389.4749233536799
2021-08-18,392.7121864687446
2021-08-19,391.2823395475844
2021-08-20,393.15444246758125
2021-08-23,395.7712914412805
2021-08-24,392.75381246843426
2021-08-25,390.8872954431027
2021-08-26,387.30883108758246
2021-08-27,387.2700174186934
2021-08-30,389.2051019302853
2021-08-31,392.7098160344774
2021-09-01,393.3580055953169
2021-09-02,397.1152366864595
2021-09-03,394.8550337700297
2021-09-06,391.9482688913194
2021-09-07,392.33717349352617
2021-09-08,393.6053043914048
2021-09-09,394.0399148952166
2021-09-10,390.4050306951369
2021-09-13,390.7267906161113
2021-09-14,388.6178516151016
2021-09-15,390.45719671276163
2021-09-16,391.69039320495534
2021-09-17,390.31063363230066
2021-09-20,389.78289979762724
2021-09-21,388.16447275384934
2021-09-22,388.539114559303
2021-09-23,390.9493992003055
2021-09-24,389.47794710763435
2021-09-27,390.9860401386701
2021-09-28,390.4255249019252
2021-09-29,389.3397792374005
2021-09-30,389.62571851749135
2021-10-01,388.0552338726526
2021-10-04,387.44793526195826
2021-10-05,385.55217947678057
2021-10-06,389.98162974261334
2021-10-07,390.5521568465567
2021-10-08,389.65270583057156
2021-10-11,390.58066565204
2021-10-12,390.8560095526584
2021-10-13,390.9140703535919
2021-10-14,392.64240375367876
2021-10-15,394.6574191737734
2021-10-18,394.09641687855236
2021-10-19,393.444780397263
2021-10-20,393.3946770029597
2021-10-21,389.2908346734886
2021-10-22,386.76045254909144
2021-10-25,389.9942010839805
2021-10-26,393.7841365109831
2021-10-27,393.78606443187033
2021-10-28,395.43917835798186
2021-10-29,396.5616786670689
2021-11-01,403.2194402839794
2021-11-02,405.95859010684853
2021-11-03,406.202754923887
2021-11-04,404.79167404268617
2021-11-05,402.078781402171
2021-11-08,402.9857086739055
2021-11-09,401.97300718333685
2021-11-10,399.6284997641415
2021-11-11,398.8353539956564
2021-11-12,397.17225798842765
2021-11-15,401.0465412585728
2021-11-16,403.30982077247165
2021-11-17,403.79387548983846
2021-11-18,407.2537637676185
2021-11-19,407.90850038291376
2021-11-22,406.68593198025724
2021-11-23,410.2321801347966
2021-11-24,411.8100002221659
2021-11-25,410.235507913513
2021-11-26,410.3548305573458
2021-11-29,409.1035940505763
2021-11-30,406.83799458864763
2021-12-01,409.1903496837109
2021-12-02,413.5091829646512
2021-12-03,411.2120478170129
2021-12-06,412.83798629039404
2021-12-07,412.0367011521504
2021-12-08,411.562450384621
2021-12-09,410.87766253614325
2021-12-10,409.6496809967836
2021-12-13,410.2467242526733
2021-12-14,409.0848240198512
2021-12-15,410.1257376714109
2021-12-16,410.5252614525126
2021-12-17,410.5473653587798
2021-12-20,409.2322380346966
2021-12-21,408.5786953735599
2021-12-22,410.5894778252114
2021-12-23,412.09131220046015
2021-12-24,410.6362017108631
2021-12-27,411.3348663217215
2021-12-28,413.3376405684651
2021-12-29,410.4988300062223
2021-12-30,412.0855503909822
2021-12-31,411.2603028730905
2022-01-03,412.9015002102768
2022-01-04,411.8749818971918
2022-01-05,408.76521769586276
2022-01-06,406.01013282009643
2022-01-07,406.6063027134192
2022-01-10,407.6257477168622
2022-01-11,406.3171144666534
2022-01-12,408.0942993842081
2022-01-13,405.27125925967016
2022-01-14,405.63909966237554
2022-01-17,403.7170672628506
2022-01-18,402.91339504724635
2022-01-19,403.5081923898791
2022-01-20,402.28736565931126
2022-01-21,402.0182545708516
2022-01-24,404.5308401892805
2022-01-25,403.8770564502342
2022-01-26,406.0484406743645
2022-01-27,404.2890269650493
2022-01-28,405.8486353208798
2022-01-31,409.2317725621956
2022-02-01,404.788483561941
2022-02-02,403.69469305100006
2022-02-03,405.34883730536114
2022-02-04,405.4427465332752
2022-02-07,406.6850382800178
2022-02-08,405.97706790658617
2022-02-09,406.65024748153195
2022-02-10,406.83889301074777
2022-02-11,409.6744571340674
2022-02-14,410.6832988206698
2022-02-15,411.8585041448202
2022-02-16,411.53475021257526
2022-02-17,411.0595377644303
2022-02-18,410.69442138879106
2022-02-21,411.98332567354765
2022-02-22,411.6413567119071
2022-02-23,412.7209064256999
2022-02-24,417.3717080229908
2022-02-25,419.61395742985417
2022-02-28,419.46191036551846
2022-03-01,422.3643382098464
2022-03-02,422.0481874638033
2022-03-03,418.4719383934476
2022-03-04,416.9557657716128
2022-03-07,413.71418192956105
2022-03-08,413.51115496147844
2022-03-09,414.0479917198575
2022-03-10,417.9008663444081
2022-03-11,419.0547210919364
2022-03-14,419.1165200343187
2022-03-15,421.27533119668567
2022-03-16,417.3530605786699
2022-03-17,418.32428969488706
2022-03-18,420.366020082661
2022-03-21,417.90884759110133
2022-03-22,420.6963556775152
2022-03-23,421.873348492504
2022-03-24,421.5427726647024
2022-03-25,423.30833639691497
2022-03-28,428.34972211252375
2022-03-29,429.21345462264077
2022-03-30,430.20989579524144
2022-03-31,429.7911739961609
2022-04-01,428.59148525723134
2022-04-04,430.75215689031984
2022-04-05,429.53998923850213
2022-04-06,430.18312171294093
2022-04-07,429.7278068194107
2022-04-08,431.1857664709035
2022-04-11,432.3530906814774
2022-04-12,434.9281705699932
2022-04-13,434.4081377722837
2022-04-14,434.36838790169696
2022-04-15,432.9108604701323
2022-04-18,432.5222739499801
2022-04-19,433.7768749360698
2022-04-20,435.7908521693605
2022-04-21,434.44652152100525
2022-04-22,436.6857333612166
2022-04-25,439.8970090788265
2022-04-26,441.2238788852739
2022-04-27,445.47747051039005
2022-04-28,444.4298921121829
2022-04-29,442.4405827055601
2022-05-02,439.3831422077515
2022-05-03,442.8752308307299
2022-05-04,444.683962143438
2022-05-05,445.0727928016171
2022-05-06,446.13273005425674
2022-05-09,444.38175195966
2022-05-10,449.77325591889365
2022-05-11,450.5316982828441
2022-05-12,451.2504878720539
2022-05-13,453.2020211198513
2022-05-16,454.6640395833247
2022-05-17,455.611807631883
2022-05-18,454.53085872099234
2022-05-19,455.9737954352643
2022-05-20,460.2378444282144
2022-05-23,463.4286845205243
2022-05-24,467.11505777380313
2022-05-25,466.59262642094075
2022-05-26,465.11341678042356
2022-05-27,465.3618429402243
2022-05-30,465.97329276480167
2022-05-31,468.66167580174357
2022-06-01,465.77674654231396
2022-06-02,469.3358471812352
2022-06-03,469.5198313840772
2022-06-06,469.1660692441823
2022-06-07,467.64186049366197
2022-06-08,464.83214714993045
2022-06-09,466.97848831785427
2022-06-10,467.6251242522311
2022-06-13,465.545202452749
2022-06-14,463.45504490862174
2022-06-15,463.2834755100415
2022-06-16,467.1215185606203
2022-06-17,467.1023358578931
2022-06-20,464.5960499516569
2022-06-21,464.60456382348497
2022-06-22,464.5591166839896
2022-06-23,459.6653433981065
2022-06-24,460.05675366507086
2022-06-27,460.0948846046535
2022-06-28,461.9872973342803
2022-06-29,466.185209524171
2022-06-30,468.9383395832665
2022-07-01,468.90056220215683
2022-07-04,467.1875103846735
2022-07-05,472.83422999117323
2022-07-06,473.4526668592022
2022-07-07,473.9805254430281
2022-07-08,474.4322752688081
2022-07-11,475.3284447903438
2022-07-12,475.5397239664959
2022-07-13,474.89239995273545
2022-07-14,474.29868207025464
2022-07-15,474.73317552982263
2022-07-18,474.1463259875551
2022-07-19,473.22063442220076
2022-07-20,473.93349487758456
2022-07-21,473.9235404427429
2022-07-22,477.43152641990827
2022-07-25,472.62958680312227
2022-07-26,475.3126005069672
2022-07-27,478.30477089196245
2022-07-28,474.65799042714616
2022-07-29,474.47261523898544
2022-08-01,474.22973350699385
2022-08-02,471.91471011755823
2022-08-03,470.8590767423765
2022-08-04,469.1379250514448
2022-08-05,473.14246593829205
2022-08-08,475.513822724587
2022-08-09,478.5569329145753
2022-08-10,480.5002770426618
2022-08-11,478.74217350022735
2022-08-12,478.1931329676678
2022-08-15,479.67188209012363
2022-08-16,477.72762647233975
2022-08-17,479.6536233326845
2022-08-18,479.6729725363682
2022-08-19,479.423330921269
2022-08-22,481.345250857676
2022-08-23,482.73377748064803
2022-08-24,482.51184514900984
2022-08-25,485.33050475573833
2022-08-26,483.6683781005385
2022-08-29,485.40024931442707
2022-08-30,487.08645183036384
2022-08-31,486.9673589517359
2022-09-01,488.1196249962201
2022-09-02,486.1173978434495
2022-09-05,488.4654518818633
2022-09-06,488.59564760897734
2022-09-07,488.05020156793927
2022-09-08,490.64822001961306
2022-09-09,489.7395326385275
2022-09-12,487.4226100458004
2022-09-13,484.8093516987526
2022-09-14,486.5213716014439
2022-09-15,484.46051289645135
2022-09-16,488.47010126042005
2022-09-19,484.8062424446526
2022-09-20,488.69915518123264
2022-09-21,489.6211901156379
2022-09-22,489.9277638918971
2022-09-23,489.33792571827917
2022-09-26,490.6361979469833
2022-09-27,491.06092854213364
2022-09-28,493.7675323061667
2022-09-29,494.4959876034908
2022-09-30,495.29659112641457
2022-10-03,495.06936670198684
2022-10-04,495.4554754545447
2022-10-05,496.5710789923288
2022-10-06,493.6507422070156
2022-10-07,491.4543713628042
2022-10-10,493.4408995508496
2022-10-11,494.2826304271055
2022-10-12,494.4146637544002
2022-10-13,494.95153162053094
2022-10-14,496.1466950312543
2022-10-17,495.56717567063555
2022-10-18,494.51056621983093
2022-10-19,495.4022567300263
2022-10-20,493.94551117479625
2022-10-21,495.2620166862252
2022-10-24,492.3568494777495
2022-10-25,494.91516075240077
2022-10-26,496.36035571722687
2022-10-27,497.3724151858546
2022-10-28,499.8377971537456
2022-10-31,503.66874604267076
2022-11-01,506.19748617270704
2022-11-02,503.01573771004377
2022-11-03,500.95658377657236
2022-11-04,500.206946621181
2022-11-07,500.7591287216026
2022-11-08,502.2944467625409
2022-11-09,501.34295913623396
2022-11-10,502.2164926651881
2022-11-11,501.2057268004815
2022-11-14,500.4826911944976
2022-11-15,498.16936900080117
2022-11-16,496.8229025085794
2022-11-17,494.6195332973467
2022-11-18,493.1677867913921
2022-11-21,495.7750703846078
2022-11-22,494.37627260694387
2022-11-23,500.1410367366187
2022-11-24,501.62767253838047
2022-11-25,502.4973447857702
2022-11-28,501.2806292254078
2022-11-29,503.18124898422576
2022-11-30,502.5299733317502
2022-12-01,503.27399296104096
2022-12-02,508.89416203757855
2022-12-05,509.20204223812925
2022-12-06,512.0005888907006
2022-12-07,511.09423604044883
2022-12-08,511.5242590594549
2022-12-09,515.5658603307259
2022-12-12,514.8119262151504
2022-12-13,518.9368233311443
2022-12-14,520.8523272020552
2022-12-15,520.2273936502665
2022-12-16,521.9922091283777
2022-12-19,524.4373180276311
2022-12-20,526.1809379520655
2022-12-21,523.5404885122846
2022-12-22,522.5862141606348
2022-12-23,522.5911768895318
2022-12-26,522.9423100313317
2022-12-27,524.683654226433
2022-12-28,525.5390562282995
2022-12-29,523.3683675108794
2022-12-30,524.6287632128913
2023-01-02,526.3499347034589
2023-01-03,527.969515599321
2023-01-04,530.6310770504302
2023-01-05,532.7989213595281
2023-01-06,534.2172815179849
2023-01-09,534.5769500950676
2023-01-10,531.7550282280356
2023-01-11,533.1142646663009
2023-01-12,534.0296400406271
2023-01-13,535.0727977150177
2023-01-16,533.0193005633771
2023-01-17,531.3571874825607
2023-01-18,533.9634931892265
2023-01-19,534.3843828815131
2023-01-20,536.2473842762583
2023-01-23,536.8040210285193
2023-01-24,537.3635333075108
2023-01-25,539.7401009194627
2023-01-26,539.208011463028
2023-01-27,539.90025301691
2023-01-30,539.4757024394999
2023-01-31,539.1067099846352
2023-02-01,538.988365737698
2023-02-02,539.9326332809654
2023-02-03,539.4751360376385
2023-02-06,542.4866482887855
2023-02-07,541.1974336843466
2023-02-08,541.3236903960238
2023-02-09,540.9442282794755
2023-02-10,544.3381840481829
2023-02-13,545.2312936012061
2023-02-14,547.7949826801434
2023-02-15,545.3238619340694
2023-02-16,546.357962465808
2023-02-17,548.6372240570549
2023-02-20,549.3017920356058
2023-02-21,551.9327527857365
2023-02-22,551.3981758855357
2023-02-23,554.7168707659068
2023-02-24,559.8146670131453
2023-02-27,559.588989892266
2023-02-28,559.1979848494644
2023-03-01,562.6047538036999
2023-03-02,566.2638980951613
2023-03-03,565.7181780408548
2023-03-06,565.377804406663
2023-03-07,565.314235188942
2023-03-08,563.1253341668735
2023-03-09,561.7880302739051
2023-03-10,560.2797487404009
2023-03-13,559.2441536101926
2023-03-14,559.674783835419
2023-03-15,560.6432133004921
2023-03-16,564.2442142861203
2023-03-17,562.7475062046426
2023-03-20,565.2161510015958
2023-03-21,565.2881733131449
2023-03-22,565.68924589384
2023-03-23,567.5388848781731
2023-03-24,565.7934408350486
2023-03-27,567.0582603274166
2023-03-28,567.8911647438428
2023-03-29,569.376067271859
2023-03-30,570.4544045596747
2023-03-31,575.8650048394965
2023-04-03,575.0895248709938
2023-04-04,574.5275309609901
2023-04-05,573.7812499081406
2023-04-06,573.1702956698201
2023-04-07,572.3955214152071
2023-04-10,575.2735544774222
2023-04-11,578.6145629734019
2023-04-12,577.9730703859029
2023-04-13,576.8083592396945
2023-04-14,578.2511903524673
2023-04-17,577.6467442639055
2023-04-18,579.4126078994165
2023-04-19,580.3184539411191
2023-04-20,577.7869657111246
2023-04-21,581.3819761137847
2023-04-24,585.4737314599759
2023-04-25,584.748154079007
2023-04-26,584.472750959135
2023-04-27,585.5444817405848
2023-04-28,586.7133953205589
2023-05-01,588.5304838659046
2023-05-02,593.0508929434372
2023-05-03,593.1969984884491
2023-05-04,592.1004039993722
2023-05-05,589.8417655433432
2023-05-08,588.8799054634594
2023-05-09,589.3136515177118
2023-05-10,593.4027672447473
2023-05-11,592.867544646675
2023-05-12,593.8151205499528
2023-05-15,594.2822747578073
2023-05-16,597.1590613047035
2023-05-17,602.7129261564507
2023-05-18,602.15118861061
2023-05-19,601.6723097255735
2023-05-22,604.2606314797117
2023-05-23,606.1244144589643
2023-05-24,610.3178291104364
2023-05-25,611.9856854810882
2023-05-26,611.7671012995143
2023-05-29,613.4484109608989
2023-05-30,616.1658181220646
2023-05-31,618.3067824844593
2023-06-01,619.821330546674
2023-06-02,622.4546799258522
2023-06-05,625.2932711067435
2023-06-06,628.5575890888186
2023-06-07,630.3550088639979
2023-06-08,630.5207727033642
2023-06-09,631.3142000762308
2023-06-12,634.2272180092475
2023-06-13,633.093346667273
2023-06-14,634.3306932850188
2023-06-15,634.044015660364
2023-06-16,634.6015053062338
2023-06-19,637.6584090314484
2023-06-20,638.5406071674881
2023-06-21,639.1334802638005
2023-06-22,636.9137679818406
2023-06-23,638.9062751138949
2023-06-26,640.6972434761772
2023-06-27,645.5237529227882
2023-06-28,645.4081964528821
2023-06-29,646.34649710821
2023-06-30,647.3452644756314
2023-07-03,651.0001710351585
2023-07-04,651.3095799703844
2023-07-05,652.3676230219252
2023-07-06,654.0834160413583
2023-07-07,654.956634287671
2023-07-10,654.56376705857
2023-07-11,655.4519470443665
2023-07-12,658.0992105440861
2023-07-13,656.5461799452639
2023-07-14,657.3121192935577
2023-07-17,656.4118776636793
2023-07-18,659.301970921529
2023-07-19,656.7555971119614
2023-07-20,656.1377534174183
2023-07-21,657.3921771675473
2023-07-24,661.0232252260159
2023-07-25,661.3917247038701
2023-07-26,660.7813256504836
2023-07-27,665.0436397893648
2023-07-28,662.6476119885323
2023-07-31,658.7500000752921
2023-08-01,660.1300289753988
2023-08-02,659.6259205266936
